TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
822,59848,0.220117,1.07187,10.0297,4.50989,-1.16455,-136.631,-2.38037,-2.2583,-11.9629,0.369537,0.00509644,-0.0403442,-0.928284,-27.975,-32.65,-65.325,4672,-30307
828,59854,0.244043,1.10537,9.97705,4.50439,-1.17554,-136.686,-2.38037,-3.2959,-12.085,0.36908,0.00494385,-0.0403442,-0.928467,-27.7,-32.6417,-65.4,4672,-30307
834,59860,0.277539,1.11973,9.93398,4.50439,-1.19751,-136.747,-2.38037,-4.39453,-12.6953,0.368591,0.00473022,-0.0403748,-0.92865,-27.4667,-32.6333,-65.4917,4672,-30307
840,59866,0.291895,1.15801,9.90049,4.48792,-1.24146,-136.873,-3.17383,-5.49316,-13.7329,0.368103,0.0045166,-0.0404053,-0.928833,-27.0417,-32.5667,-65.6167,4672,-30307
846,59872,0.363672,1.1915,9.9292,4.47693,-1.26892,-136.945,-3.72314,-5.5542,-14.2822,0.367004,0.00402832,-0.0404053,-0.929291,-26.8583,-32.5417,-65.725,4672,-30307
852,59878,0.363672,1.20107,9.89092,4.46045,-1.29089,-137.016,-4.5166,-5.24902,-15.2588,0.366425,0.00375366,-0.0403442,-0.929504,-26.7,-32.5083,-65.8,4672,-30307
858,59884,0.368457,1.23936,9.90527,4.44397,-1.31287,-137.098,-5.5542,-5.43213,-15.9912,0.365784,0.003479,-0.0402527,-0.929779,-26.5583,-32.4917,-65.8333,4672,-30307
864,59890,0.373242,1.21064,9.88613,4.4165,-1.33484,-137.175,-6.65283,-5.5542,-16.4795,0.365143,0.00320435,-0.0401306,-0.930023,-26.425,-32.4667,-65.8333,4672,-30307
870,59896,0.349316,1.16279,9.91006,4.35059,-1.38428,-137.351,-8.97217,-6.22559,-18.2495,0.364471,0.00286865,-0.039978,-0.930298,-26.2,-32.4083,-65.7333,4672,-30307
876,59902,0.325391,1.16279,9.94834,4.31213,-1.41174,-137.444,-9.70459,-6.34766,-19.104,0.362976,0.00213623,-0.0395203,-0.930908,-26.1083,-32.3667,-65.7,4672,-30307
882,59908,0.325391,1.13887,9.95791,4.26819,-1.43921,-137.543,-10.5591,-6.22559,-20.1416,0.362183,0.00177002,-0.0392456,-0.931213,-26.0333,-32.3083,-65.6833,4672,-30307
888,59914,0.30625,1.14365,9.98184,4.22424,-1.46118,-137.648,-11.0474,-6.16455,-20.874,0.361359,0.00137329,-0.0389709,-0.931549,-25.975,-32.2667,-65.675,4672,-30307
894,59920,0.272754,1.08623,9.98662,4.1748,-1.48315,-137.752,-11.2915,-6.04248,-21.7285,0.360535,0.00100708,-0.0386658,-0.931885,-25.925,-32.225,-65.675,4672,-30307
900,59926,0.272754,1.08145,9.98184,4.07593,-1.52161,-137.972,-11.9019,-4.94385,-23.0103,0.35965,0.000671387,-0.0383301,-0.932251,-25.875,-32.1417,-65.7167,4672,-30307
906,59932,0.277539,1.05273,9.93398,4.02649,-1.53809,-138.082,-12.146,-4.27246,-23.6206,0.357819,3.05E-05,-0.0376282,-0.932983,-25.8417,-32.1,-65.7417,4672,-30307
912,59938,0.224902,1.11016,9.94834,3.97705,-1.54907,-138.203,-12.9395,-4.27246,-24.4141,0.356873,-0.000274658,-0.0372314,-0.93335,-25.825,-32.05,-65.7583,4672,-30307
918,59944,0.215332,1.12451,9.94834,3.91663,-1.56555,-138.318,-13.916,-4.21143,-24.7192,0.355927,-0.000610352,-0.0368042,-0.933746,-25.8,-32,-65.7583,4672,-30307
924,59950,0.196191,1.09102,9.99619,3.85071,-1.58203,-138.439,-15.1367,-4.57764,-25.1465,0.35495,-0.000946045,-0.0363159,-0.934113,-25.775,-31.9583,-65.7583,4672,-30307
930,59956,0.272754,1.03838,9.95313,3.71338,-1.6095,-138.686,-16.6626,-4.5166,-26.6113,0.353973,-0.00134277,-0.0357971,-0.934509,-25.7667,-31.8667,-65.7417,4672,-30307
936,59962,0.234473,1.01924,9.99619,3.63647,-1.62048,-138.812,-17.0898,-4.08936,-27.0386,0.351898,-0.0020752,-0.0346985,-0.935333,-25.775,-31.8167,-65.75,4672,-30307
942,59968,0.224902,0.985742,10.0584,3.56506,-1.63147,-138.939,-17.1509,-3.72314,-27.0386,0.350861,-0.00241089,-0.0341187,-0.93573,-25.7833,-31.7583,-65.7583,4672,-30307
948,59974,0.263184,0.942676,10.0488,3.49365,-1.63696,-139.059,-17.2119,-3.11279,-26.6113,0.349854,-0.00274658,-0.0335388,-0.936127,-25.7917,-31.7167,-65.7667,4672,-30307
954,59980,0.272754,0.904395,10.0536,3.41675,-1.64246,-139.18,-16.8457,-2.01416,-26.123,0.348877,-0.00302124,-0.032959,-0.936523,-25.8083,-31.6833,-65.775,4672,-30307
960,59986,0.248828,0.856543,10.1397,3.27942,-1.63147,-139.4,-16.0522,0.183105,-22.9492,0.347961,-0.00320435,-0.0323792,-0.93689,-25.8583,-31.6333,-65.7583,4672,-30307
966,59992,0.239258,0.813477,10.1254,3.2135,-1.61499,-139.493,-15.686,1.09863,-21.1182,0.346344,-0.00354004,-0.0312195,-0.937531,-25.8917,-31.6167,-65.75,4672,-30307
972,59998,0.220117,0.808691,10.1397,3.15308,-1.604,-139.576,-14.5264,2.0752,-19.2261,0.345642,-0.00360107,-0.0306702,-0.937805,-25.9417,-31.5917,-65.7583,4672,-30307
978,60004,0.220117,0.784766,10.1158,3.09814,-1.58203,-139.653,-13.1226,2.74658,-17.5781,0.345032,-0.00363159,-0.0301514,-0.938049,-25.9917,-31.5667,-65.7917,4672,-30307
984,60010,0.215332,0.77998,10.0919,3.0542,-1.56006,-139.719,-11.4746,3.35693,-15.625,0.344482,-0.00363159,-0.0296936,-0.938263,-26.0417,-31.5417,-65.8333,4672,-30307
990,60016,0.186621,0.799121,10.0201,2.97729,-1.5271,-139.818,-8.8501,2.68555,-12.085,0.344025,-0.00360107,-0.0293274,-0.938446,-26.1917,-31.4917,-65.9167,4672,-30307
996,60022,0.220117,0.827832,10.0345,2.94434,-1.51062,-139.856,-7.99561,1.95313,-10.0708,0.343323,-0.00357056,-0.0286865,-0.938721,-26.2417,-31.4667,-65.9667,4672,-30307
1002,60028,0.205762,0.846973,10.0393,2.91687,-1.50513,-139.889,-7.44629,0.976563,-8.72803,0.343079,-0.00360107,-0.0284424,-0.938812,-26.2917,-31.4417,-66.0083,4672,-30307
1008,60034,0.244043,0.856543,10.044,2.8949,-1.49963,-139.911,-7.01904,0.488281,-7.8125,0.342865,-0.00363159,-0.0281982,-0.938904,-26.3417,-31.4083,-66.0917,4672,-30307
1014,60040,0.234473,0.842188,10.0536,2.86743,-1.49414,-139.938,-6.7749,0.549316,-7.56836,0.342682,-0.00369263,-0.0279846,-0.938965,-26.3917,-31.3917,-66.1583,4672,-30307
1020,60046,0.267969,0.808691,10.044,2.81799,-1.48865,-139.977,-6.7749,0.366211,-6.34766,0.342499,-0.00372314,-0.027771,-0.939056,-26.1,-31.3583,-66.275,4672,-30307
1026,60052,0.272754,0.803906,10.0536,2.79602,-1.48315,-139.993,-6.53076,0.427246,-5.5542,0.342224,-0.00384521,-0.0273438,-0.939178,-25.8,-31.3417,-66.3167,4672,-30307
1032,60058,0.287109,0.76084,10.068,2.76855,-1.48315,-140.004,-6.46973,0.366211,-4.57764,0.342102,-0.00387573,-0.0271301,-0.939209,-25.5333,-31.3167,-66.325,4672,-30307
1038,60064,0.325391,0.76084,10.0919,2.74658,-1.47766,-140.015,-6.53076,0.305176,-3.60107,0.34201,-0.00393677,-0.026947,-0.93924,-25.2833,-31.7333,-66.3417,4672,-30307
1044,60070,0.311035,0.77041,10.1493,2.71912,-1.47766,-140.021,-6.40869,0.366211,-2.38037,0.34198,-0.0039978,-0.0267334,-0.93927,-25.05,-32.1083,-66.35,4672,-30307
1050,60076,0.349316,0.708203,10.1732,2.67517,-1.46667,-140.026,-6.22559,1.0376,-0.976563,0.341919,-0.00402832,-0.0265198,-0.939301,-25.0417,-32.3083,-66.3417,4672,-30307
1056,60082,0.330176,0.712988,10.1876,2.64771,-1.46118,-140.021,-6.28662,1.46484,-0.610352,0.341949,-0.00405884,-0.0260925,-0.939301,-25.2167,-32.1917,-66.35,4672,-30307
1062,60088,0.344531,0.732129,10.1732,2.62573,-1.4502,-140.015,-5.98145,1.89209,-0.183105,0.34198,-0.00405884,-0.0258789,-0.939301,-25.3917,-32.0833,-66.325,4672,-30307
1068,60094,0.30625,0.698633,10.1924,2.60376,-1.43921,-140.01,-6.04248,2.13623,0.183105,0.342041,-0.00402832,-0.0256653,-0.93927,-25.55,-31.9833,-66.325,4672,-30307
1074,60100,0.311035,0.684277,10.1924,2.58179,-1.42822,-139.999,-5.61523,2.19727,0.854492,0.342133,-0.00402832,-0.0254517,-0.93924,-25.2833,-32.3333,-66.3167,4672,-30307
1080,60106,0.334961,0.660352,10.2067,2.54333,-1.41174,-139.977,-5.18799,1.83105,1.28174,0.342194,-0.0039978,-0.0252686,-0.93924,-25.1917,-32.1083,-66.3917,4672,-30307
1086,60112,0.320605,0.655566,10.2163,2.52686,-1.40625,-139.971,-4.88281,1.46484,1.0376,0.342346,-0.00396729,-0.0249023,-0.939178,-24.9583,-32.0333,-66.475,4672,-30307
1092,60118,0.311035,0.684277,10.1924,2.51038,-1.40076,-139.966,-4.45557,0.976563,1.0376,0.342407,-0.0039978,-0.0247803,-0.939148,-24.75,-31.9833,-66.5833,4672,-30307
1098,60124,0.344531,0.660352,10.2211,2.4939,-1.40076,-139.955,-3.90625,0.183105,0.915527,0.342468,-0.00402832,-0.0246582,-0.939148,-24.5833,-31.9417,-66.6667,4672,-30307
1104,60130,0.330176,0.631641,10.2498,2.48291,-1.40076,-139.955,-3.66211,-0.0610352,0.793457,0.342499,-0.00408936,-0.0245667,-0.939148,-24.4333,-31.8917,-66.7333,4672,-30307
1110,60136,0.363672,0.650781,10.2115,2.46094,-1.40625,-139.949,-3.2959,0.244141,0.610352,0.342529,-0.00411987,-0.0245056,-0.939117,-24.125,-31.8,-66.7417,4672,-30307
1116,60142,0.31582,0.645996,10.2259,2.45544,-1.40625,-139.944,-3.17383,0.305176,0.488281,0.34256,-0.00418091,-0.0243225,-0.939117,-24,-31.7417,-66.7333,4672,-30307
1122,60148,0.358887,0.669922,10.202,2.44446,-1.40076,-139.944,-3.41797,0.305176,0.549316,0.34256,-0.00421143,-0.024231,-0.939117,-23.8833,-31.7,-66.7333,4672,-30307
1128,60154,0.358887,0.693848,10.1732,2.43347,-1.40076,-139.944,-3.11279,0.305176,0.732422,0.34259,-0.00424194,-0.0241394,-0.939117,-23.7833,-31.675,-66.7583,4672,-30307
1134,60160,0.382813,0.693848,10.1685,2.42249,-1.40076,-139.944,-3.17383,0.366211,0.488281,0.34259,-0.00424194,-0.0240784,-0.939117,-23.7,-31.6583,-66.7917,4672,-30307
1140,60166,0.382813,0.674707,10.1685,2.40051,-1.40076,-139.949,-3.78418,0.549316,-0.305176,0.34256,-0.00427246,-0.0239563,-0.939117,-23.55,-31.675,-66.85,4672,-30307
1146,60172,0.392383,0.645996,10.2067,2.38403,-1.39526,-139.96,-4.21143,0.671387,-0.793457,0.342438,-0.0043335,-0.0237122,-0.939178,-23.475,-31.6833,-66.8417,4672,-30307
1152,60178,0.382813,0.631641,10.2163,2.36755,-1.39526,-139.971,-4.15039,0.610352,-1.09863,0.342377,-0.00436401,-0.0235901,-0.939209,-23.4083,-31.675,-66.8333,4672,-30307
1158,60184,0.358887,0.626855,10.2307,2.35107,-1.39526,-139.977,-4.27246,0.488281,-1.34277,0.342285,-0.00439453,-0.023468,-0.93924,-23.7667,-31.6667,-66.85,4672,-30307
1164,60190,0.31582,0.598145,10.2259,2.34009,-1.39526,-139.988,-4.02832,0.366211,-1.64795,0.342194,-0.00445557,-0.0233459,-0.93927,-24.0917,-31.65,-66.8667,4672,-30307
1170,60196,0.30625,0.60293,10.2067,2.31262,-1.38977,-140.004,-3.84521,0.305176,-1.52588,0.342133,-0.00448608,-0.0232239,-0.939301,-24.6417,-31.6333,-66.8167,4672,-30307
1176,60202,0.277539,0.60293,10.1876,2.29614,-1.38977,-140.015,-3.66211,0.183105,-1.52588,0.34198,-0.00454712,-0.0230103,-0.939362,-24.4583,-31.6083,-66.775,4672,-30307
1182,60208,0.253613,0.60293,10.1876,2.28516,-1.38977,-140.021,-3.41797,0.244141,-1.46484,0.341919,-0.00457764,-0.0229187,-0.939392,-24.7167,-31.6083,-66.7583,4672,-30307
1188,60214,0.253613,0.626855,10.1493,2.27417,-1.38977,-140.032,-3.05176,0.366211,-1.40381,0.341858,-0.00460815,-0.0228271,-0.939392,-24.5333,-31.6167,-66.7667,4672,-30307
1194,60220,0.248828,0.660352,10.1254,2.26868,-1.38977,-140.037,-3.05176,0.12207,-1.28174,0.341797,-0.00463867,-0.0227356,-0.939423,-24.3667,-31.625,-66.7583,4672,-30307
1200,60226,0.234473,0.722559,10.0871,2.2467,-1.38977,-140.054,-3.17383,0.244141,-1.28174,0.341736,-0.00466919,-0.0226746,-0.939453,-24.1,-31.6833,-66.8,4672,-30307
1206,60232,0.244043,0.746484,10.0823,2.23572,-1.38977,-140.065,-3.479,0.244141,-1.40381,0.341583,-0.00473022,-0.0224609,-0.939514,-23.9917,-31.7167,-66.85,4672,-30307
1212,60238,0.267969,0.75127,10.0775,2.21924,-1.38428,-140.076,-4.02832,0.793457,-1.70898,0.341492,-0.00476074,-0.0223389,-0.939545,-23.8917,-31.725,-66.8917,4672,-30307
1218,60244,0.272754,0.77041,10.0488,2.20276,-1.38428,-140.087,-4.45557,0.976563,-2.38037,0.34137,-0.00476074,-0.0221863,-0.939606,-23.8,-31.7167,-66.95,4672,-30307
1224,60250,0.282324,0.736914,10.0393,2.18628,-1.37329,-140.109,-4.69971,1.28174,-3.11279,0.341217,-0.00479126,-0.0220337,-0.939667,-23.725,-31.7167,-67.0083,4672,-30307
1230,60256,0.210547,0.736914,10.0345,2.14233,-1.3623,-140.153,-5.67627,1.46484,-4.3335,0.341034,-0.00479126,-0.0218506,-0.939728,-23.575,-31.7417,-67.1,4672,-30307
1236,60262,0.177051,0.703418,10.0105,2.11487,-1.35681,-140.18,-6.53076,1.46484,-4.69971,0.340607,-0.00482178,-0.0214233,-0.93988,-23.525,-31.7833,-67.15,4672,-30307
1242,60268,0.186621,0.679492,9.99619,2.0874,-1.34583,-140.208,-7.38525,1.52588,-5.00488,0.340393,-0.00485229,-0.0211487,-0.939972,-23.4833,-31.8167,-67.15,4672,-30307
1248,60274,0.172266,0.645996,10.0201,2.05444,-1.34033,-140.24,-8.17871,1.34277,-5.18799,0.340149,-0.00491333,-0.0208435,-0.940063,-23.4417,-31.8167,-67.175,4672,-30307
1254,60280,0.200977,0.650781,10.0201,2.01599,-1.33484,-140.268,-8.91113,0.976563,-5.49316,0.339874,-0.00497437,-0.0205078,-0.940186,-23.4,-31.8167,-67.175,4672,-30307
1260,60286,0.234473,0.598145,10.0823,1.93359,-1.32935,-140.339,-9.52148,0.671387,-6.71387,0.3396,-0.00506592,-0.0201721,-0.940277,-23.325,-31.8,-67.1083,4672,-30307
1266,60292,0.267969,0.626855,10.111,1.89514,-1.32385,-140.383,-9.58252,0.549316,-8.05664,0.338928,-0.00524902,-0.0194702,-0.940552,-23.3,-31.8083,-67.0917,4672,-30307
1272,60298,0.301465,0.655566,10.111,1.8512,-1.31836,-140.438,-9.82666,0.305176,-9.76563,0.338501,-0.00537109,-0.0191345,-0.940704,-23.275,-31.8083,-67.0917,4672,-30307
1278,60304,0.330176,0.712988,10.135,1.80725,-1.31836,-140.499,-10.1929,0.12207,-12.085,0.337982,-0.00549316,-0.0187683,-0.940887,-23.2667,-31.8083,-67.1167,4672,-30307
1284,60310,0.368457,0.746484,10.1493,1.76331,-1.31287,-140.581,-10.6201,0.671387,-15.1367,0.337311,-0.00561523,-0.0183716,-0.941132,-23.2667,-31.8083,-67.125,4672,-30307
1290,60316,0.416309,0.808691,10.0967,1.65344,-1.2854,-140.79,-14.0381,3.54004,-22.2778,0.336517,-0.00567627,-0.0179138,-0.941437,-23.2833,-31.7917,-67.1667,4672,-30307
1296,60322,0.502441,0.866113,10.0775,1.58203,-1.25244,-140.922,-16.3574,5.43213,-26.6113,0.334473,-0.00570679,-0.0166626,-0.9422,-23.3,-31.7917,-67.2083,4672,-30307
1302,60328,0.535937,0.890039,10.1158,1.49414,-1.21399,-141.081,-19.2261,8.05664,-31.3721,0.33316,-0.00561523,-0.0158386,-0.942657,-23.3083,-31.8,-67.2583,4672,-30307
1308,60334,0.60293,0.870898,10.0967,1.39526,-1.15356,-141.262,-22.8882,11.4746,-36.0107,0.331665,-0.00546265,-0.0148315,-0.943207,-23.3333,-31.8,-67.2917,4672,-30307
1314,60340,0.6125,0.846973,10.0919,1.26892,-1.07666,-141.465,-27.0386,15.0146,-40.4663,0.329987,-0.00518799,-0.0135803,-0.943817,-23.3667,-31.8,-67.3083,4672,-30307
1320,60346,0.492871,0.684277,10.0297,0.97229,-0.86792,-141.921,-34.6069,21.7896,-47.6074,0.328156,-0.00482178,-0.012146,-0.944489,-23.475,-31.7917,-67.3167,4672,-30307
1326,60352,0.373242,0.6125,10.0345,0.796509,-0.74707,-142.169,-37.4756,24.4141,-49.4385,0.324188,-0.00390625,-0.00869751,-0.945892,-23.5333,-31.7833,-67.3667,4672,-30307
1332,60358,0.287109,0.526367,10.0249,0.609741,-0.620728,-142.41,-39.7339,25.5737,-49.9878,0.322144,-0.00341797,-0.00680542,-0.946625,-23.6167,-31.775,-67.475,4672,-30307
1338,60364,0.15791,0.44502,10.0488,0.41748,-0.494385,-142.652,-41.3818,25.6958,-49.0112,0.320129,-0.00292969,-0.00485229,-0.947296,-23.7167,-31.7667,-67.6333,4672,-30307
1344,60370,0.0191406,0.339746,10.0967,0.219727,-0.373535,-142.883,-42.1753,24.5972,-46.875,0.318237,-0.00247192,-0.00286865,-0.947937,-23.8333,-31.75,-67.7917,4672,-30307
1350,60376,-0.0334961,0.13877,10.0823,-0.164795,-0.164795,-143.306,-41.2598,20.4468,-41.748,0.316437,-0.00213623,-0.000915527,-0.948547,-23.3333,-31.7417,-68.0833,4672,-30307
1356,60382,0.100488,0.114844,10.0345,-0.357056,-0.0769043,-143.514,-39.917,18.6768,-42.1753,0.313019,-0.00161743,0.00271606,-0.949707,-23.1583,-31.7417,-68.25,4672,-30307
1362,60388,-0.0191406,0.205762,10.178,-0.532837,-0.00549316,-143.734,-38.0249,15.8081,-45.2271,0.311157,-0.00149536,0.00439453,-0.950287,-23.0167,-31.7583,-68.4333,4672,-30307
1368,60394,-0.100488,0.191406,10.1158,-0.703125,0.0439453,-143.965,-36.0107,12.4512,-46.9971,0.309235,-0.00149536,0.00595093,-0.950928,-22.9083,-31.7667,-68.6083,4672,-30307
1374,60400,-0.0334961,0.129199,10.0345,-0.862427,0.0823975,-144.212,-34.668,8.8501,-49.4995,0.30722,-0.00161743,0.00738525,-0.951569,-22.825,-31.775,-68.7833,4672,-30307
1380,60406,0.0478516,0.13877,10.068,-1.17004,0.10437,-144.734,-32.4097,2.68555,-54.6265,0.305084,-0.00186157,0.00872803,-0.95224,-22.7333,-31.75,-69.1417,4672,-30307
1386,60412,-0.0239258,0.119629,10.1302,-1.31287,0.098877,-145.014,-31.4331,1.77002,-56.8237,0.300537,-0.00256348,0.0112305,-0.953644,-22.7167,-31.7417,-69.2917,4672,-30307
1392,60418,0.0526367,0.0574219,10.1206,-1.45569,0.098877,-145.3,-30.7617,1.83105,-58.5327,0.298157,-0.00292969,0.0123901,-0.954376,-22.3083,-31.7333,-69.4167,4672,-30307
1398,60424,0.0430664,0.0382813,10.1685,-1.59851,0.10437,-145.596,-30.7617,3.17383,-59.9976,0.295685,-0.00323486,0.0136108,-0.955139,-21.95,-31.7333,-69.525,4672,-30307
1404,60430,0.0239258,0.0287109,10.2163,-1.74133,0.12085,-145.893,-30.9448,5.37109,-60.2417,0.293182,-0.00341797,0.0148315,-0.955872,-21.6417,-31.7417,-69.6167,4672,-30307
1410,60436,0.263184,0.0382813,10.5608,-2.03796,0.203247,-146.508,-32.2876,14.1602,-62.0728,0.290649,-0.00350952,0.0161438,-0.956635,-21.175,-31.725,-69.775,4672,-30307
1416,60442,0.248828,0.0143555,10.3646,-2.19177,0.296631,-146.832,-33.7524,21.1182,-64.8804,0.28537,-0.00296021,0.019104,-0.95816,-21.0083,-31.7167,-69.875,4672,-30307
1422,60448,0.239258,-0.0526367,10.3264,-2.36206,0.41748,-147.167,-36.1938,27.6489,-67.1997,0.282562,-0.00231934,0.020813,-0.958984,-20.8917,-31.6917,-69.975,4672,-30307
1428,60454,0.301465,-0.153125,10.1924,-2.54883,0.55481,-147.53,-39.0015,31.7993,-70.8008,0.279572,-0.0015564,0.0227356,-0.959808,-20.8083,-31.675,-70.0917,4672,-30307
1434,60460,0.30625,-0.224902,10.2163,-2.75208,0.708618,-147.903,-42.2363,35.0952,-74.8901,0.276428,-0.000671387,0.0247803,-0.960663,-20.7667,-31.6583,-70.225,4672,-30307
1440,60466,0.15791,-0.45459,10.3551,-3.17505,1.02722,-148.722,-43.8843,37.7808,-82.0313,0.273132,0.000213623,0.0269165,-0.961548,-20,-31.625,-70.5833,4672,-30307
1446,60472,0.0669922,-0.535937,10.3503,-3.38379,1.18652,-149.156,-42.6636,38.208,-85.3882,0.266052,0.00213623,0.0312195,-0.963409,-19.7333,-31.6083,-70.8,4672,-30307
1452,60478,-0.143555,-0.655566,10.3407,-3.57605,1.34033,-149.606,-39.917,37.4756,-88.0737,0.262299,0.00308228,0.0332031,-0.964355,-19.525,-31.5833,-71.025,4672,-30307
1458,60484,-0.425879,-0.746484,10.2594,-3.75732,1.47766,-150.057,-36.3159,34.8511,-88.7451,0.258545,0.0039978,0.0350037,-0.965302,-19.3667,-31.5333,-71.2417,4672,-30307
1464,60490,-0.574219,-0.913965,10.0632,-3.91663,1.58752,-150.496,-32.1045,29.541,-86.792,0.254883,0.00469971,0.0365906,-0.966217,-19.2667,-31.925,-71.4583,4672,-30307
1470,60496,-0.846973,-1.00967,9.95791,-4.15833,1.70837,-151.32,-21.3623,14.7705,-79.2236,0.251312,0.00518799,0.0379028,-0.967102,-18.4167,-32.575,-71.8333,4672,-30307
1476,60502,-0.846973,-0.952246,9.96748,-4.24072,1.70837,-151.694,-15.4419,7.08008,-74.5239,0.244812,0.00543213,0.0395203,-0.968689,-18.125,-32.8417,-72.0083,4672,-30307
1482,60508,-0.842188,-0.842188,10.0297,-4.29016,1.6864,-152.04,-10.1318,0.671387,-69.6411,0.241882,0.00521851,0.039856,-0.969421,-17.9167,-33.0917,-72.1667,4672,-30307
1488,60514,-0.784766,-0.746484,10.0536,-4.31763,1.63696,-152.358,-6.16455,-4.45557,-64.5142,0.239197,0.00485229,0.0400085,-0.970093,-17.7417,-33.3083,-72.3167,4672,-30307
1494,60520,-0.655566,-0.669922,10.1015,-4.33411,1.57104,-152.655,-3.35693,-7.8125,-60.5469,0.236633,0.00436401,0.039978,-0.970703,-17.1833,-33.4833,-72.5083,4672,-30307
1500,60526,-0.406738,-0.488086,10.0536,-4.34509,1.42273,-153.21,-0.976563,-10.2539,-55.4199,0.234222,0.00384521,0.0398865,-0.971313,-16.325,-33.7333,-72.8333,4672,-30307
1506,60532,-0.325391,-0.425879,10.0488,-4.34509,1.35132,-153.479,-1.34277,-10.376,-54.1992,0.229584,0.0027771,0.0396118,-0.972443,-15.975,-33.825,-72.975,4672,-30307
1512,60538,-0.291895,-0.416309,10.0393,-4.35608,1.27991,-153.748,-2.01416,-10.5591,-53.833,0.227295,0.00222778,0.0395203,-0.972961,-15.6917,-33.8917,-73.0667,4672,-30307
1518,60544,-0.272754,-0.425879,10.068,-4.36157,1.203,-154.017,-2.56348,-10.5591,-54.0161,0.225006,0.00167847,0.0394592,-0.973511,-15.45,-33.9417,-73.1417,4672,-30307
1524,60550,-0.248828,-0.435449,10.1206,-4.37256,1.13159,-154.286,-2.80762,-10.0708,-54.6875,0.222656,0.00112915,0.0393982,-0.97406,-15.2333,-33.9667,-73.2167,4672,-30307
1530,60556,-0.248828,-0.488086,10.1637,-4.39453,0.999756,-154.836,-2.2583,-8.97217,-55.2368,0.220337,0.000640869,0.0393677,-0.974579,-14.9,-33.95,-73.3167,4672,-30307
1536,60562,-0.205762,-0.540723,10.178,-4.39453,0.933838,-155.11,-1.0376,-8.23975,-55.6641,0.215607,-0.000244141,0.0392151,-0.975647,-14.7667,-33.9167,-73.3583,4672,-30307
1542,60568,-0.229688,-0.559863,10.2067,-4.38904,0.878906,-155.391,0.610352,-7.50732,-56.6406,0.213165,-0.000640869,0.039032,-0.976196,-14.6667,-33.8583,-73.4083,4672,-30307
1548,60574,-0.186621,-0.626855,10.2594,-4.37256,0.823975,-155.676,2.56348,-6.10352,-57.4341,0.210724,-0.000946045,0.0388184,-0.976715,-14.5833,-34.2333,-73.4417,4672,-30307
1554,60580,-0.119629,-0.665137,10.2929,-4.34509,0.785522,-155.967,4.39453,-4.15039,-58.4106,0.208221,-0.00115967,0.0385132,-0.977264,-14.525,-34.575,-73.4833,4672,-30307
1560,60586,-0.0957031,-0.717773,10.2594,-4.26819,0.725098,-156.561,7.99561,-0.671387,-58.6548,0.205688,-0.00128174,0.038147,-0.977814,-14.45,-35.1083,-73.5583,4672,-30307
1566,60592,-0.114844,-0.669922,10.2689,-4.21875,0.703125,-156.852,9.70459,0.0610352,-57.9224,0.200653,-0.00131226,0.0372925,-0.978912,-14.0083,-35.325,-73.5917,4672,-30307
1572,60598,-0.119629,-0.693848,10.2259,-4.15833,0.686646,-157.143,11.4746,0.12207,-57.1289,0.198181,-0.00128174,0.0367432,-0.979431,-13.6333,-35.5,-73.65,4672,-30307
1578,60604,-0.119629,-0.674707,10.1732,-4.09241,0.664673,-157.429,13.1226,-0.12207,-56.3965,0.195709,-0.00125122,0.0361328,-0.97995,-13.3083,-35.6417,-73.7,4672,-30307
1584,60610,-0.16748,-0.655566,10.1828,-4.0155,0.6427,-157.714,14.5874,-0.427246,-55.7251,0.193298,-0.0012207,0.0354614,-0.980438,-13.0333,-35.7333,-73.7167,4672,-30307
1590,60616,-0.239258,-0.60293,10.1493,-3.85071,0.604248,-158.286,16.5405,-0.732422,-56.3965,0.190826,-0.00115967,0.0347595,-0.980957,-12.625,-35.8,-73.725,4672,-30307
1596,60622,-0.272754,-0.588574,10.0919,-3.76831,0.576782,-158.577,17.0898,-1.70898,-57.4341,0.185852,-0.00112915,0.0332336,-0.981964,-12.4917,-35.8,-73.7167,4672,-30307
1602,60628,-0.282324,-0.607715,10.0823,-3.68042,0.543823,-158.879,17.7002,-3.66211,-59.3872,0.183289,-0.00119019,0.0324097,-0.982483,-12.4083,-35.775,-73.7167,4672,-30307
1608,60634,-0.291895,-0.545508,10.044,-3.58704,0.494385,-159.192,18.6157,-6.34766,-61.9507,0.180603,-0.00140381,0.0315552,-0.983002,-12.35,-36.1833,-73.7083,4672,-30307
1614,60640,-0.30625,-0.516797,10.0728,-3.48816,0.422974,-159.516,19.4702,-10.2539,-65.0635,0.177765,-0.0017395,0.0306091,-0.983551,-12.3167,-36.525,-73.7083,4672,-30307
